OrderID,OrderDate,CustomerID,State,ProductID,ProductName,Quantity
CA-2016-133319,9/5/2016,MV-17485,New York,OFF-PA-10001815,Xerox 1885,4
CA-2016-133935,9/18/2016,JW-15220,California,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,2
CA-2016-133935,9/18/2016,JW-15220,California,OFF-PA-10000100,Xerox 1945,9
CA-2016-133935,9/18/2016,JW-15220,California,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",9
CA-2016-136301,3/13/2016,EH-13765,California,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",2
CA-2016-136301,3/13/2016,EH-13765,California,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,3
US-2014-109456,10/16/2014,LS-17245,California,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,3
US-2014-109456,10/16/2014,LS-17245,California,TEC-AC-10003610,Logitech Illuminated - Keyboard,3
CA-2017-151596,10/8/2017,BP-11050,Rhode Island,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",1
CA-2015-147879,5/7/2015,CC-12220,Kentucky,OFF-PA-10001952,Xerox 1902,2
CA-2016-166625,4/14/2016,JM-15580,Maryland,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,2
CA-2016-146157,11/21/2016,RD-19720,Illinois,OFF-PA-10001790,Xerox 1910,1
CA-2016-146157,11/21/2016,RD-19720,Illinois,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",2
CA-2016-146157,11/21/2016,RD-19720,Illinois,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,3
CA-2017-159954,9/10/2017,SS-20410,Georgia,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,1
CA-2017-100825,9/9/2017,KD-16495,California,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,3
CA-2014-168305,11/1/2014,PL-18925,California,OFF-LA-10003498,Avery 475,3
CA-2014-168305,11/1/2014,PL-18925,California,OFF-PA-10004947,Easy-staple paper,5
CA-2016-167682,4/3/2016,ZD-21925,Indiana,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",4
CA-2016-167682,4/3/2016,ZD-21925,Indiana,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,4
CA-2017-108000,1/12/2017,LS-16945,California,OFF-EN-10002621,Staple envelope,1
CA-2015-146465,11/20/2015,PB-18805,California,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,9
CA-2016-159639,11/27/2016,PC-18745,New Jersey,FUR-FU-10001889,Ultra Door Pull Handle,3
US-2017-153948,11/6/2017,FM-14290,California,OFF-PA-10000157,Xerox 191,3
US-2017-153948,11/6/2017,FM-14290,California,OFF-PA-10002764,Easy-staple paper,4
US-2017-153948,11/6/2017,FM-14290,California,OFF-PA-10000143,Astroparche Fine Business Paper,5
US-2017-153948,11/6/2017,FM-14290,California,OFF-LA-10000414,Avery 503,4
US-2017-153948,11/6/2017,FM-14290,California,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,1
US-2016-113985,12/2/2016,KD-16495,California,OFF-BI-10002353,GBC VeloBind Cover Sets,2
US-2016-113985,12/2/2016,KD-16495,California,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",3
US-2016-113985,12/2/2016,KD-16495,California,FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",3
US-2016-113985,12/2/2016,KD-16495,California,OFF-BI-10000632,Satellite Sectional Post Binders,3
CA-2016-155383,12/17/2016,SC-20680,Washington,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",3
CA-2014-120432,8/24/2014,DW-13585,Kentucky,OFF-SU-10004661,Acme Titanium Bonded Scissors,3
US-2015-126977,9/17/2015,PF-19120,New York,OFF-ST-10000617,Woodgrain Magazine Files by Perma,5
US-2015-126977,9/17/2015,PF-19120,New York,OFF-LA-10002762,Avery 485,7
US-2015-126977,9/17/2015,PF-19120,New York,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,2
US-2015-126977,9/17/2015,PF-19120,New York,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,4
US-2015-126977,9/17/2015,PF-19120,New York,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",6
US-2015-126977,9/17/2015,PF-19120,New York,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,5
US-2015-126977,9/17/2015,PF-19120,New York,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,3
US-2015-126977,9/17/2015,PF-19120,New York,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2
US-2015-126977,9/17/2015,PF-19120,New York,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2
US-2015-126977,9/17/2015,PF-19120,New York,TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,4
CA-2016-130288,11/26/2016,DK-13225,New York,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",2
CA-2017-146458,11/19/2017,RB-19435,Virginia,OFF-AR-10001177,Newell 349,7
US-2014-118997,4/8/2014,RA-19885,Alabama,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",8
CA-2014-114314,10/11/2014,DB-13555,Arkansas,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,1
CA-2014-114314,10/11/2014,DB-13555,Arkansas,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,4
US-2017-169551,7/7/2017,RL-19615,Pennsylvania,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,3
US-2017-169551,7/7/2017,RL-19615,Pennsylvania,OFF-PA-10004100,Xerox 216,3
US-2017-169551,7/7/2017,RL-19615,Pennsylvania,TEC-PH-10001363,Apple iPhone 5S,2
US-2017-169551,7/7/2017,RL-19615,Pennsylvania,OFF-ST-10004835,Plastic Stacking Crates & Casters,3
US-2017-169551,7/7/2017,RL-19615,Pennsylvania,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,3
US-2017-169551,7/7/2017,RL-19615,Pennsylvania,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2
CA-2016-103107,7/4/2016,RB-19465,Washington,FUR-FU-10000221,"Master Caster Door Stop, Brown",5
CA-2016-103107,7/4/2016,RB-19465,Washington,TEC-PH-10001198,Avaya 4621SW VoIP phone,3
CA-2016-103107,7/4/2016,RB-19465,Washington,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,3
CA-2017-122077,5/19/2017,JF-15295,Texas,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,1
CA-2017-122077,5/19/2017,JF-15295,Texas,OFF-LA-10004178,Avery 491,4
CA-2017-112431,10/12/2017,RW-19690,California,OFF-AR-10000940,Newell 343,2
CA-2016-151092,8/6/2016,VG-21790,California,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,4
CA-2014-104178,8/25/2014,JM-15265,California,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",1
CA-2014-104178,8/25/2014,JM-15265,California,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,5
CA-2014-104178,8/25/2014,JM-15265,California,OFF-PA-10004983,Xerox 23,4
CA-2014-104178,8/25/2014,JM-15265,California,OFF-ST-10004258,Portable Personal File Box,4
CA-2015-115924,9/14/2015,BE-11455,Iowa,OFF-BI-10004040,Wilson Jones Impact Binders,5
CA-2017-161046,3/5/2017,CB-12535,Mississippi,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,4
CA-2017-161046,3/5/2017,CB-12535,Mississippi,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,3
CA-2017-161046,3/5/2017,CB-12535,Mississippi,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2
CA-2017-161046,3/5/2017,CB-12535,Mississippi,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,6
US-2017-141698,4/15/2017,SD-20485,Texas,OFF-PA-10001826,Xerox 207,4
US-2014-105151,3/30/2014,SG-20890,New York,OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",5
CA-2014-155796,11/11/2014,TS-21430,Pennsylvania,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",2
CA-2014-155796,11/11/2014,TS-21430,Pennsylvania,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",4
CA-2016-127138,3/12/2016,DK-13225,California,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",5
CA-2016-127138,3/12/2016,DK-13225,California,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,5
CA-2016-127138,3/12/2016,DK-13225,California,OFF-EN-10004459,Security-Tint Envelopes,4
CA-2016-127138,3/12/2016,DK-13225,California,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,3
CA-2017-150602,2/9/2017,ML-17395,California,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",4
CA-2014-140732,11/11/2014,MA-17560,California,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,9
CA-2014-140732,11/11/2014,MA-17560,California,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2
CA-2014-140732,11/11/2014,MA-17560,California,OFF-PA-10003625,Xerox 1979,4
CA-2017-119011,8/20/2017,LR-17035,California,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,3
CA-2017-119011,8/20/2017,LR-17035,California,OFF-ST-10000777,"Companion Letter/Legal File, Black",6
CA-2017-119011,8/20/2017,LR-17035,California,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,3
CA-2016-166912,1/15/2016,BE-11335,New York,OFF-PA-10001033,Xerox 1893,2
CA-2014-141726,7/20/2014,CC-12145,California,OFF-PA-10000418,Xerox 189,1
CA-2014-141726,7/20/2014,CC-12145,California,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,2
CA-2014-141726,7/20/2014,CC-12145,California,OFF-PA-10002230,Xerox 1897,4
CA-2014-141726,7/20/2014,CC-12145,California,FUR-FU-10003577,Nu-Dell Leatherette Frames,3
CA-2017-115105,2/6/2017,BD-11770,New York,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1
CA-2015-143980,12/25/2015,JK-15640,New York,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,2
CA-2016-135636,10/8/2016,DB-13615,North Carolina,OFF-ST-10000676,Fellowes Econo/Stor Drawers,5
CA-2017-102155,7/13/2017,RR-19525,Kansas,OFF-ST-10001496,Standard Rollaway File with Lock,2
CA-2017-102155,7/13/2017,RR-19525,Kansas,OFF-PA-10003673,Strathmore Photo Mount Cards,2
CA-2014-117765,9/7/2014,RB-19465,Oklahoma,FUR-TA-10001039,KI Adjustable-Height Table,5
CA-2014-117765,9/7/2014,RB-19465,Oklahoma,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,2
CA-2014-117765,9/7/2014,RB-19465,Oklahoma,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",2
CA-2014-117765,9/7/2014,RB-19465,Oklahoma,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,2
CA-2016-114895,11/21/2016,MV-18190,New York,OFF-PA-10000232,Xerox 1975,2
CA-2017-112984,9/16/2017,EH-14185,Pennsylvania,OFF-PA-10003657,Xerox 1927,6
CA-2016-163776,7/19/2016,JS-16030,Mississippi,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",6
CA-2016-163776,7/19/2016,JS-16030,Mississippi,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2
CA-2016-163776,7/19/2016,JS-16030,Mississippi,OFF-ST-10002485,Rogers Deluxe File Chest,4
CA-2016-163776,7/19/2016,JS-16030,Mississippi,OFF-PA-10001033,Xerox 1893,6
CA-2016-163776,7/19/2016,JS-16030,Mississippi,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,1
CA-2016-163776,7/19/2016,JS-16030,Mississippi,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,5
US-2017-163300,9/15/2017,ES-14020,California,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,7
US-2017-163300,9/15/2017,ES-14020,California,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,7
US-2017-163300,9/15/2017,ES-14020,California,FUR-CH-10003396,Global Deluxe Steno Chair,3
CA-2016-162187,12/11/2016,NS-18640,Ohio,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,5
CA-2016-162187,12/11/2016,NS-18640,Ohio,OFF-SU-10004782,"Elite 5"" Scissors",2
CA-2016-162187,12/11/2016,NS-18640,Ohio,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",5
CA-2016-162187,12/11/2016,NS-18640,Ohio,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",4
CA-2016-162187,12/11/2016,NS-18640,Ohio,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",3
US-2014-112991,12/10/2014,SH-19975,Idaho,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,3
US-2014-112991,12/10/2014,SH-19975,Idaho,OFF-PA-10000019,Xerox 1931,4
US-2014-112991,12/10/2014,SH-19975,Idaho,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",4
CA-2014-124079,12/13/2014,RF-19345,Arizona,FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",3
CA-2017-107244,9/7/2017,AG-10390,California,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",4
CA-2015-100657,11/2/2015,SW-20245,New York,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",2
CA-2017-129581,12/11/2017,KN-16390,Massachusetts,TEC-PH-10001527,Plantronics MX500i Earset,3
CA-2017-129028,4/1/2017,GB-14530,South Carolina,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3
CA-2015-135580,12/30/2015,CL-12565,California,OFF-PA-10000595,Xerox 1929,3
CA-2015-135580,12/30/2015,CL-12565,California,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,3
CA-2015-135580,12/30/2015,CL-12565,California,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,6
CA-2015-135580,12/30/2015,CL-12565,California,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,3
CA-2015-135580,12/30/2015,CL-12565,California,TEC-PH-10004345,Cisco SPA 502G IP Phone,3
CA-2016-159016,3/10/2016,KF-16285,California,OFF-PA-10004405,Rediform Voice Mail Log Books,5
CA-2016-159016,3/10/2016,KF-16285,California,TEC-PH-10002885,Apple iPhone 5,8
CA-2014-102652,4/6/2014,AY-10555,California,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,2
CA-2014-102652,4/6/2014,AY-10555,California,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,7
CA-2014-102652,4/6/2014,AY-10555,California,OFF-PA-10003309,Xerox 211,3
CA-2014-102652,4/6/2014,AY-10555,California,OFF-PA-10001977,Xerox 194,1
CA-2014-152422,10/5/2014,BD-11635,Ohio,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,5
US-2016-156692,8/13/2016,HG-15025,Louisiana,OFF-AP-10002222,Staple holder,2
US-2016-156692,8/13/2016,HG-15025,Louisiana,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,2
CA-2014-130869,11/17/2014,CB-12025,Texas,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",3
US-2017-128832,4/24/2017,LS-16945,Rhode Island,TEC-AC-10004855,V7 USB Numeric Keypad,2
CA-2017-139717,8/24/2017,DM-13015,Ohio,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,8
CA-2017-139717,8/24/2017,DM-13015,Ohio,OFF-PA-10002195,Xerox 1966,2
CA-2017-136007,2/23/2017,AC-10615,Washington,OFF-FA-10002701,Alliance Rubber Bands,5
CA-2017-136007,2/23/2017,AC-10615,Washington,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,5
CA-2016-157364,11/19/2016,LT-17110,North Carolina,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,2
US-2016-112970,11/14/2016,TB-21250,California,OFF-AR-10003829,Newell 35,3
US-2017-152492,7/6/2017,AH-10585,Florida,FUR-CH-10000155,Global Comet Stacking Armless Chair,1
CA-2016-101168,12/25/2016,SS-20140,New Hampshire,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",4
CA-2017-104010,4/23/2017,TD-20995,New York,OFF-SU-10001218,Fiskars Softgrip Scissors,5
CA-2015-130253,12/14/2015,PP-18955,California,FUR-FU-10002963,"Master Caster Door Stop, Gray",3
CA-2016-131205,9/4/2016,AA-10645,Kentucky,FUR-FU-10003347,Coloredge Poster Frame,3
CA-2016-131205,9/4/2016,AA-10645,Kentucky,OFF-BI-10000315,Poly Designer Cover & Back,6
CA-2016-131205,9/4/2016,AA-10645,Kentucky,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,4
CA-2016-131205,9/4/2016,AA-10645,Kentucky,OFF-AR-10003469,Nontoxic Chalk,3
CA-2017-122364,9/24/2017,FA-14230,California,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,3
CA-2017-122364,9/24/2017,FA-14230,California,TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),3
CA-2016-117912,2/4/2016,TB-21520,Arizona,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,2
CA-2017-145702,5/19/2017,AH-10075,Tennessee,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,3
CA-2017-145702,5/19/2017,AH-10075,Tennessee,OFF-PA-10001526,Xerox 1949,7
CA-2015-113215,9/3/2015,CP-12085,Arizona,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",3
CA-2016-154662,6/9/2016,BF-11215,Minnesota,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",3
CA-2016-152765,6/15/2016,LS-17245,Texas,OFF-PA-10000483,Xerox 19,7
CA-2015-153878,4/25/2015,TS-21655,Wisconsin,OFF-AR-10000658,Newell 324,5
CA-2015-153878,4/25/2015,TS-21655,Wisconsin,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,5
CA-2016-124016,9/23/2016,JS-15940,Ohio,OFF-PA-10002586,Xerox 1970,3
CA-2016-124016,9/23/2016,JS-15940,Ohio,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",4
CA-2016-113551,8/18/2016,NF-18385,Texas,OFF-PA-10004665,Advantus Motivational Note Cards,8
CA-2014-107524,3/2/2014,KN-16705,New York,OFF-EN-10001990,Staple envelope,2
CA-2014-107524,3/2/2014,KN-16705,New York,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",5
CA-2014-138072,12/30/2014,GA-14725,Pennsylvania,TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",2
CA-2015-134201,4/10/2015,EH-14125,New York,OFF-ST-10001476,Steel Personal Filing/Posting Tote,4
CA-2015-134201,4/10/2015,EH-14125,New York,OFF-AR-10002804,Faber Castell Col-Erase Pencils,3
CA-2015-111780,12/25/2015,RA-19285,California,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,5
CA-2015-111780,12/25/2015,RA-19285,California,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",3
CA-2015-111780,12/25/2015,RA-19285,California,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),3
CA-2015-119942,4/5/2015,TT-21070,Pennsylvania,OFF-LA-10001569,Avery 499,6
CA-2015-151547,1/17/2015,AH-10465,Tennessee,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",8
CA-2017-166695,5/20/2017,CC-12430,California,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",8
CA-2017-166695,5/20/2017,CC-12430,California,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,1
CA-2017-166695,5/20/2017,CC-12430,California,TEC-MA-10003176,Okidata B400 Printer,1
CA-2017-167542,8/13/2017,KD-16495,Pennsylvania,OFF-LA-10004093,Avery 486,3
CA-2015-120901,12/31/2015,BG-11035,Texas,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,2
CA-2015-120901,12/31/2015,BG-11035,Texas,OFF-FA-10001561,Stockwell Push Pins,2
CA-2015-120901,12/31/2015,BG-11035,Texas,OFF-SU-10001225,Staple remover,2
CA-2017-121398,12/25/2017,FH-14365,California,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,3
CA-2017-121398,12/25/2017,FH-14365,California,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",2
CA-2016-151561,9/1/2016,PG-18820,New York,TEC-AC-10001432,Enermax Aurora Lite Keyboard,6
CA-2016-151561,9/1/2016,PG-18820,New York,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,2
CA-2016-151561,9/1/2016,PG-18820,New York,OFF-SU-10001574,Acme Value Line Scissors,3
CA-2016-151561,9/1/2016,PG-18820,New York,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",3
CA-2017-154676,8/5/2017,NZ-18565,Texas,OFF-ST-10001172,"Tennsco Lockers, Sand",9
US-2016-132577,11/22/2016,JE-15475,Texas,OFF-AR-10003481,Newell 348,9
US-2016-132577,11/22/2016,JE-15475,Texas,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,2
US-2016-132577,11/22/2016,JE-15475,Texas,OFF-LA-10000262,Avery 494,1
CA-2015-114048,12/14/2015,EH-13945,California,FUR-FU-10004351,Staple-based wall hangings,3
CA-2015-137281,6/13/2015,BF-10975,Georgia,OFF-PA-10001870,Xerox 202,1
CA-2017-100111,9/20/2017,SV-20365,New York,FUR-CH-10003846,Hon Valutask Swivel Chairs,3
CA-2017-100111,9/20/2017,SV-20365,New York,TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",2
CA-2017-100111,9/20/2017,SV-20365,New York,OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",9
CA-2017-100111,9/20/2017,SV-20365,New York,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,2
CA-2017-100111,9/20/2017,SV-20365,New York,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",4
CA-2017-100111,9/20/2017,SV-20365,New York,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",2
CA-2017-100111,9/20/2017,SV-20365,New York,FUR-CH-10003061,"Global Leather Task Chair, Black",1
CA-2017-100111,9/20/2017,SV-20365,New York,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3
CA-2017-100111,9/20/2017,SV-20365,New York,OFF-FA-10000304,Advantus Push Pins,2
CA-2017-100111,9/20/2017,SV-20365,New York,TEC-PH-10002885,Apple iPhone 5,2
CA-2017-100111,9/20/2017,SV-20365,New York,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,5
CA-2017-100111,9/20/2017,SV-20365,New York,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,3
CA-2017-100111,9/20/2017,SV-20365,New York,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,3
US-2017-132381,8/22/2017,Dp-13240,Pennsylvania,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,2
CA-2015-147011,6/18/2015,HR-14830,Florida,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4
CA-2014-120852,12/20/2014,WB-21850,Texas,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,5
CA-2016-150007,9/11/2016,AS-10090,Illinois,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,2
CA-2016-124590,11/12/2016,SP-20920,Ohio,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",7
CA-2016-124590,11/12/2016,SP-20920,Ohio,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",2
CA-2016-124590,11/12/2016,SP-20920,Ohio,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,6
CA-2016-124590,11/12/2016,SP-20920,Ohio,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",9
CA-2016-124590,11/12/2016,SP-20920,Ohio,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,2
CA-2016-133802,3/14/2016,SP-20650,California,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,6
US-2016-113677,11/13/2016,CM-12655,New York,TEC-PH-10002114,Xiaomi Mi3,4
US-2016-113677,11/13/2016,CM-12655,New York,OFF-LA-10001569,Avery 499,3
CA-2017-143378,9/19/2017,JR-16210,Oregon,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,3
CA-2017-143378,9/19/2017,JR-16210,Oregon,OFF-AR-10001915,Peel-Off China Markers,3
CA-2017-143378,9/19/2017,JR-16210,Oregon,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",8
CA-2017-152660,12/4/2017,CB-12415,Illinois,OFF-ST-10000532,Advantus Rolling Drawer Organizers,2
CA-2015-142139,8/31/2015,SD-20485,Texas,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",4
CA-2017-145772,6/3/2017,SS-20140,California,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,5
CA-2017-145772,6/3/2017,SS-20140,California,OFF-PA-10001593,Xerox 1947,2
CA-2017-145772,6/3/2017,SS-20140,California,OFF-BI-10002049,UniKeep View Case Binders,1
CA-2016-124100,3/31/2016,EH-13990,New York,FUR-CH-10003817,"Global Value Steno Chair, Gray",6
US-2014-158400,10/25/2014,AH-10030,California,OFF-BI-10002353,GBC VeloBind Cover Sets,4
CA-2017-162033,3/26/2017,EM-14200,Virginia,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,3
CA-2017-162033,3/26/2017,EM-14200,Virginia,OFF-FA-10003021,Staples,2
CA-2017-145737,9/15/2017,AB-10165,Tennessee,OFF-PA-10001033,Xerox 1893,5
CA-2016-148096,8/16/2016,AO-10810,California,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",2
CA-2016-146766,11/4/2016,TT-21220,California,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,4
CA-2015-105613,10/18/2015,KN-16705,Texas,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",3
